scene_id	book_num	book_title	era_band	slot_in_book	source_layer	source_type	old_title	clean_title	title_status	brief_scene_description	inferred_character_names	inferred_character_ids	book_active_cast	book_key_pressure	source_trace	corridor_region_anchor	county_anchor	ecology_pressure_mode	creature_refs	transformation_notes	authority_class
B16_S024	16	The Deepening World	Era IV — Restoration and Beforemath	3	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Consequence Recast at Larger Scale	Consequence Recast at Larger Scale	rewritten_beat_end	Book 16 deepens properly.			Pip (Indalwin Willowjayce) | Rolzen | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii | Corveth Ash'Koral Dark-Current | Sorra Marso'len Thorn-Grace | Oswyn	Grief for the one lost in the Silence settles. | Quantum field first practical application. | Ripper transformation resisted: Pip keeps healing both himself and Rolzen. | Neith's full architecture begins to resolve: Diamond was always a trap.	SCENE_EXPANSION_EXTRACT:book.txt:B16_S024	brochure_trace_inland	Lincoln County, OR -> Polk County, OR -> Ada County, ID -> Bannock County, ID -> Bonneville County, ID	brochure_trace_pressure	wowas::county_lincoln_stone_001 | wowas::county_ada_cicada_001 | wowas::county_bannock_coyote_001 | wowas::county_bonneville_heron_001		accepted_tier1_or_2
B16_S036	16	The Deepening World	Era IV — Restoration and Beforemath	4	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Scale Still Ahead of His Magic	Scale Still Ahead of His Magic	rewritten_beat_end	Book law stays true.			Pip (Indalwin Willowjayce) | Rolzen | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii | Corveth Ash'Koral Dark-Current | Sorra Marso'len Thorn-Grace | Oswyn	Grief for the one lost in the Silence settles. | Quantum field first practical application. | Ripper transformation resisted: Pip keeps healing both himself and Rolzen. | Neith's full architecture begins to resolve: Diamond was always a trap.	SCENE_EXPANSION_EXTRACT:book.txt:B16_S036	brochure_trace_inland	Lincoln County, OR -> Polk County, OR -> Ada County, ID -> Bannock County, ID -> Bonneville County, ID	brochure_trace_pressure	wowas::county_lincoln_stone_001 | wowas::county_ada_cicada_001 | wowas::county_bannock_coyote_001 | wowas::county_bonneville_heron_001		accepted_tier1_or_2
B16_S048	16	The Deepening World	Era IV — Restoration and Beforemath	5	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Larger Shape Recast As Necessary	Larger Shape Recast As Necessary	rewritten_beat_end	Book 16 remains accurate.			Pip (Indalwin Willowjayce) | Rolzen | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii | Corveth Ash'Koral Dark-Current | Sorra Marso'len Thorn-Grace | Oswyn	Grief for the one lost in the Silence settles. | Quantum field first practical application. | Ripper transformation resisted: Pip keeps healing both himself and Rolzen. | Neith's full architecture begins to resolve: Diamond was always a trap.	SCENE_EXPANSION_EXTRACT:book.txt:B16_S048	brochure_trace_inland	Lincoln County, OR -> Polk County, OR -> Ada County, ID -> Bannock County, ID -> Bonneville County, ID	brochure_trace_pressure	wowas::county_lincoln_stone_001 | wowas::county_ada_cicada_001 | wowas::county_bannock_coyote_001 | wowas::county_bonneville_heron_001		accepted_tier1_or_2
B16_S060	16	The Deepening World	Era IV — Restoration and Beforemath	6	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Ursulas Binding Woven Cleanly Into the Deepening Book	Ursulas Binding Woven Cleanly Into the Deepening Book	rewritten_beat_end	Book 16 stays aligned.			Pip (Indalwin Willowjayce) | Rolzen | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii | Corveth Ash'Koral Dark-Current | Sorra Marso'len Thorn-Grace | Oswyn	Grief for the one lost in the Silence settles. | Quantum field first practical application. | Ripper transformation resisted: Pip keeps healing both himself and Rolzen. | Neith's full architecture begins to resolve: Diamond was always a trap.	SCENE_EXPANSION_EXTRACT:book.txt:B16_S060	brochure_trace_inland	Lincoln County, OR -> Polk County, OR -> Ada County, ID -> Bannock County, ID -> Bonneville County, ID	brochure_trace_pressure	wowas::county_lincoln_stone_001 | wowas::county_ada_cicada_001 | wowas::county_bannock_coyote_001 | wowas::county_bonneville_heron_001		accepted_tier1_or_2
B16_S072	16	The Deepening World	Era IV — Restoration and Beforemath	7	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with False Scale Refused	False Scale Refused	rewritten_beat_end	Book 16 deepens correctly.			Pip (Indalwin Willowjayce) | Rolzen | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii | Corveth Ash'Koral Dark-Current | Sorra Marso'len Thorn-Grace | Oswyn	Grief for the one lost in the Silence settles. | Quantum field first practical application. | Ripper transformation resisted: Pip keeps healing both himself and Rolzen. | Neith's full architecture begins to resolve: Diamond was always a trap.	SCENE_EXPANSION_EXTRACT:book.txt:B16_S072	brochure_trace_inland	Lincoln County, OR -> Polk County, OR -> Ada County, ID -> Bannock County, ID -> Bonneville County, ID	brochure_trace_pressure	wowas::county_lincoln_stone_001 | wowas::county_ada_cicada_001 | wowas::county_bannock_coyote_001 | wowas::county_bonneville_heron_001		accepted_tier1_or_2
B16_S084	16	The Deepening World	Era IV — Restoration and Beforemath	8	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Daisy May and Majeski Held Firm In the Larger Field	Daisy May and Majeski Held Firm In the Larger Field	rewritten_beat_end	Book 16 stays clean.	Daisy May	wowas::daisy_may_great_dane	Pip (Indalwin Willowjayce) | Rolzen | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii | Corveth Ash'Koral Dark-Current | Sorra Marso'len Thorn-Grace | Oswyn	Grief for the one lost in the Silence settles. | Quantum field first practical application. | Ripper transformation resisted: Pip keeps healing both himself and Rolzen. | Neith's full architecture begins to resolve: Diamond was always a trap.	SCENE_EXPANSION_EXTRACT:book.txt:B16_S084	brochure_trace_inland	Lincoln County, OR -> Polk County, OR -> Ada County, ID -> Bannock County, ID -> Bonneville County, ID	brochure_trace_pressure	wowas::county_lincoln_stone_001 | wowas::county_ada_cicada_001 | wowas::county_bannock_coyote_001 | wowas::county_bonneville_heron_001		accepted_tier1_or_2
B16_S096	16	The Deepening World	Era IV — Restoration and Beforemath	9	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with the Outer Reach Underway	The Outer Reach Underway	rewritten_beat_end	Book 16 gains forward motion.			Pip (Indalwin Willowjayce) | Rolzen | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii | Corveth Ash'Koral Dark-Current | Sorra Marso'len Thorn-Grace | Oswyn	Grief for the one lost in the Silence settles. | Quantum field first practical application. | Ripper transformation resisted: Pip keeps healing both himself and Rolzen. | Neith's full architecture begins to resolve: Diamond was always a trap.	SCENE_EXPANSION_EXTRACT:book.txt:B16_S096	brochure_trace_inland	Lincoln County, OR -> Polk County, OR -> Ada County, ID -> Bannock County, ID -> Bonneville County, ID	brochure_trace_pressure	wowas::county_lincoln_stone_001 | wowas::county_ada_cicada_001 | wowas::county_bannock_coyote_001 | wowas::county_bonneville_heron_001		accepted_tier1_or_2
B16_S108	16	The Deepening World	Era IV — Restoration and Beforemath	10	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Love Recast for a Deeper World	Love Recast for a Deeper World	rewritten_beat_end	Book 16 deepens honestly.			Pip (Indalwin Willowjayce) | Rolzen | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii | Corveth Ash'Koral Dark-Current | Sorra Marso'len Thorn-Grace | Oswyn	Grief for the one lost in the Silence settles. | Quantum field first practical application. | Ripper transformation resisted: Pip keeps healing both himself and Rolzen. | Neith's full architecture begins to resolve: Diamond was always a trap.	SCENE_EXPANSION_EXTRACT:book.txt:B16_S108	brochure_trace_inland	Lincoln County, OR -> Polk County, OR -> Ada County, ID -> Bannock County, ID -> Bonneville County, ID	brochure_trace_pressure	wowas::county_lincoln_stone_001 | wowas::county_ada_cicada_001 | wowas::county_bannock_coyote_001 | wowas::county_bonneville_heron_001		accepted_tier1_or_2
B16_S112	16	The Deepening World	Era IV — Restoration and Beforemath	11	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	Mack's Vast Willow Embodiment Booming Voice and Terrain Magic Remain Central to the Deepening Book	Mack's Vast Willow Embodiment Booming Voice and Terrain Magic Remain Central to the Deepening Book	kept	Representation stays correct.	Mack	wowas::mack_willow_father	Pip (Indalwin Willowjayce) | Rolzen | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii | Corveth Ash'Koral Dark-Current | Sorra Marso'len Thorn-Grace | Oswyn	Grief for the one lost in the Silence settles. | Quantum field first practical application. | Ripper transformation resisted: Pip keeps healing both himself and Rolzen. | Neith's full architecture begins to resolve: Diamond was always a trap.	SCENE_EXPANSION_EXTRACT:book.txt:B16_S112	brochure_trace_inland	Lincoln County, OR -> Polk County, OR -> Ada County, ID -> Bannock County, ID -> Bonneville County, ID	brochure_trace_pressure	wowas::county_lincoln_stone_001 | wowas::county_ada_cicada_001 | wowas::county_bannock_coyote_001 | wowas::county_bonneville_heron_001		accepted_tier1_or_2
B16_S118	16	The Deepening World	Era IV — Restoration and Beforemath	12	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Book Finds Its Deepening Law	The Book Finds Its Deepening Law	kept	Tone and structure lock.			Pip (Indalwin Willowjayce) | Rolzen | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii | Corveth Ash'Koral Dark-Current | Sorra Marso'len Thorn-Grace | Oswyn	Grief for the one lost in the Silence settles. | Quantum field first practical application. | Ripper transformation resisted: Pip keeps healing both himself and Rolzen. | Neith's full architecture begins to resolve: Diamond was always a trap.	SCENE_EXPANSION_EXTRACT:book.txt:B16_S118	brochure_trace_inland	Lincoln County, OR -> Polk County, OR -> Ada County, ID -> Bannock County, ID -> Bonneville County, ID	brochure_trace_pressure	wowas::county_lincoln_stone_001 | wowas::county_ada_cicada_001 | wowas::county_bannock_coyote_001 | wowas::county_bonneville_heron_001		accepted_tier1_or_2
B16_S119	16	The Deepening World	Era IV — Restoration and Beforemath	13	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Next Layer Promises Black Heart Scar Scale Consequences	Book 17 loads forward	rewritten_from_detail	Book 17 loads forward.			Pip (Indalwin Willowjayce) | Rolzen | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii | Corveth Ash'Koral Dark-Current | Sorra Marso'len Thorn-Grace | Oswyn	Grief for the one lost in the Silence settles. | Quantum field first practical application. | Ripper transformation resisted: Pip keeps healing both himself and Rolzen. | Neith's full architecture begins to resolve: Diamond was always a trap.	SCENE_EXPANSION_EXTRACT:book.txt:B16_S119	brochure_trace_inland	Lincoln County, OR -> Polk County, OR -> Ada County, ID -> Bannock County, ID -> Bonneville County, ID	brochure_trace_pressure	wowas::county_lincoln_stone_001 | wowas::county_ada_cicada_001 | wowas::county_bannock_coyote_001 | wowas::county_bonneville_heron_001		accepted_tier1_or_2
B16_S120	16	The Deepening World	Era IV — Restoration and Beforemath	14	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with the World Truly Deeper Than Before	The World Truly Deeper Than Before	rewritten_beat_end	Book 16 is properly underway.			Pip (Indalwin Willowjayce) | Rolzen | Xethrolund | Rylos (Rylos Vayne Johnson) | Daisy May | Majiskii | Corveth Ash'Koral Dark-Current | Sorra Marso'len Thorn-Grace | Oswyn	Grief for the one lost in the Silence settles. | Quantum field first practical application. | Ripper transformation resisted: Pip keeps healing both himself and Rolzen. | Neith's full architecture begins to resolve: Diamond was always a trap.	SCENE_EXPANSION_EXTRACT:book.txt:B16_S120	brochure_trace_inland	Lincoln County, OR -> Polk County, OR -> Ada County, ID -> Bannock County, ID -> Bonneville County, ID	brochure_trace_pressure	wowas::county_lincoln_stone_001 | wowas::county_ada_cicada_001 | wowas::county_bannock_coyote_001 | wowas::county_bonneville_heron_001		accepted_tier1_or_2
B17_001	17	Black Heart Scar	Era IV — Restoration and Beforemath	1	DIRECT_SOURCE	PLACED_FILE	Rolzen Barely Looks Human	Rolzen Barely Looks Human	kept		Rolzen	wowas::rolzen_warrior_anchor	Pip (Indalwin Willowjayce) | Rolzen | Xethrolund | Rylos (Rylos Vayne Johnson)	Rolzen barely looks human. Full horror of centuries of Ripper captivity. | Pip heals: slow, long, continuous. ~1 year to escape readiness. 5 years to more-human-than-scar. | Rolzen teaches Pip the flux field. Opposite of quantum field. | White scar on black heart: the arc's central image.	PLACED_FILE:books/Book_17_Black_Heart_Scar/placed/B17_001__Rolzen_Barely_Looks_Human.md:B17_001	onondaga_shell_arc	Ada County, ID -> Phelps County, MO -> Crawford County, MO	geode_shell_pressure	wowas::county_phelps_beetle_001 | wowas::county_crawford_bat_001 | wowas::county_crawford_stone_001		accepted_tier1_or_2
B17_002	17	Black Heart Scar	Era IV — Restoration and Beforemath	2	DIRECT_SOURCE	PLACED_FILE	Pip Heals Rolzen	Pip Heals Rolzen	kept		Rolzen | Pip (Indalwin Willowjayce)	wowas::rolzen_warrior_anchor | wowas::pip_indalwin_willowjayce	Pip (Indalwin Willowjayce) | Rolzen | Xethrolund | Rylos (Rylos Vayne Johnson)	Rolzen barely looks human. Full horror of centuries of Ripper captivity. | Pip heals: slow, long, continuous. ~1 year to escape readiness. 5 years to more-human-than-scar. | Rolzen teaches Pip the flux field. Opposite of quantum field. | White scar on black heart: the arc's central image.	PLACED_FILE:books/Book_17_Black_Heart_Scar/placed/B17_002__Pip_Heals_Rolzen.md:B17_002	onondaga_shell_arc	Ada County, ID -> Phelps County, MO -> Crawford County, MO	geode_shell_pressure	wowas::county_phelps_beetle_001 | wowas::county_crawford_bat_001 | wowas::county_crawford_stone_001		accepted_tier1_or_2
B17_003	17	Black Heart Scar	Era IV — Restoration and Beforemath	3	DIRECT_SOURCE	PLACED_FILE	Flux Field Taught	Flux Field Taught	kept				Pip (Indalwin Willowjayce) | Rolzen | Xethrolund | Rylos (Rylos Vayne Johnson)	Rolzen barely looks human. Full horror of centuries of Ripper captivity. | Pip heals: slow, long, continuous. ~1 year to escape readiness. 5 years to more-human-than-scar. | Rolzen teaches Pip the flux field. Opposite of quantum field. | White scar on black heart: the arc's central image.	PLACED_FILE:books/Book_17_Black_Heart_Scar/placed/B17_003__Flux_Field_Taught.md:B17_003	onondaga_shell_arc	Ada County, ID -> Phelps County, MO -> Crawford County, MO	geode_shell_pressure	wowas::county_phelps_beetle_001 | wowas::county_crawford_bat_001 | wowas::county_crawford_stone_001		accepted_tier1_or_2
B17_004	17	Black Heart Scar	Era IV — Restoration and Beforemath	4	DIRECT_SOURCE	PLACED_FILE	White Scar On Black Heart	White Scar On Black Heart	kept				Pip (Indalwin Willowjayce) | Rolzen | Xethrolund | Rylos (Rylos Vayne Johnson)	Rolzen barely looks human. Full horror of centuries of Ripper captivity. | Pip heals: slow, long, continuous. ~1 year to escape readiness. 5 years to more-human-than-scar. | Rolzen teaches Pip the flux field. Opposite of quantum field. | White scar on black heart: the arc's central image.	PLACED_FILE:books/Book_17_Black_Heart_Scar/placed/B17_004__White_Scar_On_Black_Heart.md:B17_004	onondaga_shell_arc	Ada County, ID -> Phelps County, MO -> Crawford County, MO	geode_shell_pressure	wowas::county_phelps_beetle_001 | wowas::county_crawford_bat_001 | wowas::county_crawford_stone_001		accepted_tier1_or_2
B17_005	17	Black Heart Scar	Era IV — Restoration and Beforemath	5	DIRECT_SOURCE	PLACED_FILE	Rolzens Humanity Returns	Rolzens Humanity Returns	kept				Pip (Indalwin Willowjayce) | Rolzen | Xethrolund | Rylos (Rylos Vayne Johnson)	Rolzen barely looks human. Full horror of centuries of Ripper captivity. | Pip heals: slow, long, continuous. ~1 year to escape readiness. 5 years to more-human-than-scar. | Rolzen teaches Pip the flux field. Opposite of quantum field. | White scar on black heart: the arc's central image.	PLACED_FILE:books/Book_17_Black_Heart_Scar/placed/B17_005__Rolzens_Humanity_Returns.md:B17_005	onondaga_shell_arc	Ada County, ID -> Phelps County, MO -> Crawford County, MO	geode_shell_pressure	wowas::county_phelps_beetle_001 | wowas::county_crawford_bat_001 | wowas::county_crawford_stone_001		accepted_tier1_or_2
B17_006	17	Black Heart Scar	Era IV — Restoration and Beforemath	6	DIRECT_SOURCE	PLACED_FILE	He Was A True Hero	He Was A True Hero	kept				Pip (Indalwin Willowjayce) | Rolzen | Xethrolund | Rylos (Rylos Vayne Johnson)	Rolzen barely looks human. Full horror of centuries of Ripper captivity. | Pip heals: slow, long, continuous. ~1 year to escape readiness. 5 years to more-human-than-scar. | Rolzen teaches Pip the flux field. Opposite of quantum field. | White scar on black heart: the arc's central image.	PLACED_FILE:books/Book_17_Black_Heart_Scar/placed/B17_006__He_Was_A_True_Hero.md:B17_006	onondaga_shell_arc	Ada County, ID -> Phelps County, MO -> Crawford County, MO	geode_shell_pressure	wowas::county_phelps_beetle_001 | wowas::county_crawford_bat_001 | wowas::county_crawford_stone_001		accepted_tier1_or_2
