creature_id	species_name	base_form	primary_trait	secondary_trait	biome	danger_band	ecology_role	candidate_draws	selection_score	generation_law	visual_spec	visual_status
WR02174	Aerindraamarbriniel2174	moss bear	beautiful	gross	last open gate	sacred-dangerous	healing symbiote	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-moss bear-beautiful-last open gate	procedural_visual_spec_v1
WR02175	Aerdalencoriaivyiel2175	willow crab	glyph-touched	resonant	diamond breakland	gentle	gate sentinel	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-willow crab-glyph-touched-diamond breakland	procedural_visual_spec_v1
WR02176	Aeranorgroveavel2176	stonefin bird	sanitized	chaotic	black-heart ridge	watchful	warning species	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-stonefin bird-sanitized-black-heart ridge	procedural_visual_spec_v1
WR02177	Brenhaloravelion2177	thorn whale	gross	weird	ash river	hazardous	river filter	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-thorn whale-gross-ash river	procedural_visual_spec_v1
WR02178	Ashaelionindraael2178	ash otter	resonant	unbrictionable	morrow market	predatory	carrion recycler	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-ash otter-resonant-morrow market	procedural_visual_spec_v1
WR02179	Aerfiraquartziel2179	ribbon serpent	chaotic	elegant	root vale	sacred-dangerous	glass cleaner	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-ribbon serpent-chaotic-root vale	procedural_visual_spec_v1
WR02180	Aerfiraluthdion2180	mirror lynx	weird	cello-woken	ripper tunnel	gentle	pollinator	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-mirror lynx-weird-ripper tunnel	procedural_visual_spec_v1
WR02181	Ashajoradalenel2181	fern mantis	unbrictionable	unibreccianated	cello field	watchful	root spreader	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-fern mantis-unbrictionable-cello field	procedural_visual_spec_v1
WR02182	Ashagalenmaelorarel2182	marrow crane	elegant	horrific	blue-light road	hazardous	pack companion	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-marrow crane-elegant-blue-light road	procedural_visual_spec_v1
WR02183	Ashaaveldaleniel2183	quartz ram	cello-woken	diamond-scarred	xeth glyph yard	predatory	memory mimic	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-quartz ram-cello-woken-xeth glyph yard	procedural_visual_spec_v1
WR02184	Ashaavelgrovearel2184	song beetle	unibreccianated	verdant	stone fen	sacred-dangerous	weather listener	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-song beetle-unibreccianated-stone fen	procedural_visual_spec_v1
WR02185	Brenhalorhollowion2185	moth-deer	horrific	beautiful	pocket sanctuary	gentle	burrow architect	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-moth-deer-horrific-pocket sanctuary	procedural_visual_spec_v1
WR02186	Aerdaleniancinderen2186	root hound	diamond-scarred	glyph-touched	glass orchard	watchful	soil restorer	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-root hound-diamond-scarred-glass orchard	procedural_visual_spec_v1
WR02187	Aeranorianhollowen2187	glass heron	verdant	sanitized	neith edge	hazardous	apex grazer	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-glass heron-verdant-neith edge	procedural_visual_spec_v1
WR02188	Aeranorevarafenarel2188	basalt hare	beautiful	gross	willow-stone county	predatory	song amplifier	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-basalt hare-beautiful-willow-stone county	procedural_visual_spec_v1
WR02189	Aerdalenamarlarkiel2189	orchard eel	glyph-touched	resonant	last open gate	sacred-dangerous	healing symbiote	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-orchard eel-glyph-touched-last open gate	procedural_visual_spec_v1
WR02190	Ashagalenfiraion2190	lantern fox	sanitized	chaotic	diamond breakland	gentle	gate sentinel	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-lantern fox-sanitized-diamond breakland	procedural_visual_spec_v1
WR02191	Ashagalendalenelle2191	cinder elk	gross	weird	black-heart ridge	watchful	warning species	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-cinder elk-gross-black-heart ridge	procedural_visual_spec_v1
WR02192	Aerfiraivydion2192	moss bear	resonant	unbrictionable	ash river	hazardous	river filter	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-moss bear-resonant-ash river	procedural_visual_spec_v1
WR02193	Ashaelionanoramaren2193	willow crab	chaotic	elegant	morrow market	predatory	carrion recycler	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-willow crab-chaotic-morrow market	procedural_visual_spec_v1
WR02194	Aerfiraamarlarkdria2194	stonefin bird	weird	cello-woken	root vale	sacred-dangerous	glass cleaner	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-stonefin bird-weird-root vale	procedural_visual_spec_v1
WR02195	Aerfiraiangroveiven2195	thorn whale	unbrictionable	unibreccianated	ripper tunnel	gentle	pollinator	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-thorn whale-unbrictionable-ripper tunnel	procedural_visual_spec_v1
WR02196	Aerfirabrookdria2196	ash otter	elegant	horrific	cello field	watchful	root spreader	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-ash otter-elegant-cello field	procedural_visual_spec_v1
WR02197	Aerdalenlarkion2197	ribbon serpent	cello-woken	diamond-scarred	blue-light road	hazardous	pack companion	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-ribbon serpent-cello-woken-blue-light road	procedural_visual_spec_v1
WR02198	Aerdalenluthbrinion2198	mirror lynx	unibreccianated	verdant	xeth glyph yard	predatory	memory mimic	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-mirror lynx-unibreccianated-xeth glyph yard	procedural_visual_spec_v1
WR02199	Aerfiracrownael2199	fern mantis	horrific	beautiful	stone fen	sacred-dangerous	weather listener	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-fern mantis-horrific-stone fen	procedural_visual_spec_v1
WR02200	Caelluthmireiven2200	marrow crane	diamond-scarred	glyph-touched	pocket sanctuary	gentle	burrow architect	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-marrow crane-diamond-scarred-pocket sanctuary	procedural_visual_spec_v1
WR02201	Aerindraianquartzen2201	quartz ram	verdant	sanitized	glass orchard	watchful	soil restorer	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-quartz ram-verdant-glass orchard	procedural_visual_spec_v1
WR02202	Aeranoramarkelanen2202	song beetle	beautiful	gross	neith edge	hazardous	apex grazer	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-song beetle-beautiful-neith edge	procedural_visual_spec_v1
WR02203	Aeranorivyiel2203	moth-deer	glyph-touched	resonant	willow-stone county	predatory	song amplifier	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-moth-deer-glyph-touched-willow-stone county	procedural_visual_spec_v1
WR02204	Aeranorhollowiven2204	root hound	sanitized	chaotic	last open gate	sacred-dangerous	healing symbiote	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-root hound-sanitized-last open gate	procedural_visual_spec_v1
WR02205	Ashanaramaelorel2205	glass heron	gross	weird	diamond breakland	gentle	gate sentinel	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-glass heron-gross-diamond breakland	procedural_visual_spec_v1
WR02206	Aerfiraevarabrinel2206	basalt hare	resonant	unbrictionable	black-heart ridge	watchful	warning species	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-basalt hare-resonant-black-heart ridge	procedural_visual_spec_v1
WR02207	Aerdalenmarrowdion2207	orchard eel	chaotic	elegant	ash river	hazardous	river filter	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-orchard eel-chaotic-ash river	procedural_visual_spec_v1
WR02208	Ashanaracairnaria2208	lantern fox	weird	cello-woken	morrow market	predatory	carrion recycler	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-lantern fox-weird-morrow market	procedural_visual_spec_v1
WR02209	Aeranoravel2209	cinder elk	unbrictionable	unibreccianated	root vale	sacred-dangerous	glass cleaner	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-cinder elk-unbrictionable-root vale	procedural_visual_spec_v1
WR02210	Ashanaraanorianelle2210	moss bear	elegant	horrific	ripper tunnel	gentle	pollinator	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-moss bear-elegant-ripper tunnel	procedural_visual_spec_v1
WR02211	Aerdalenquartziven2211	willow crab	cello-woken	diamond-scarred	cello field	watchful	root spreader	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-willow crab-cello-woken-cello field	procedural_visual_spec_v1
WR02212	Aerdalenemberel2212	stonefin bird	unibreccianated	verdant	blue-light road	hazardous	pack companion	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-stonefin bird-unibreccianated-blue-light road	procedural_visual_spec_v1
WR02213	Aeranorevarakelanel2213	thorn whale	horrific	beautiful	xeth glyph yard	predatory	memory mimic	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-thorn whale-horrific-xeth glyph yard	procedural_visual_spec_v1
WR02214	Aerfiraluthbrinaen2214	ash otter	diamond-scarred	glyph-touched	stone fen	sacred-dangerous	weather listener	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-ash otter-diamond-scarred-stone fen	procedural_visual_spec_v1
WR02215	Aerdalenbelliel2215	ribbon serpent	verdant	sanitized	pocket sanctuary	gentle	burrow architect	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-ribbon serpent-verdant-pocket sanctuary	procedural_visual_spec_v1
WR02216	Aerfiraglassdion2216	mirror lynx	beautiful	gross	glass orchard	watchful	soil restorer	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-mirror lynx-beautiful-glass orchard	procedural_visual_spec_v1
WR02217	Aerdalencoriafenen2217	fern mantis	glyph-touched	resonant	neith edge	hazardous	apex grazer	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-fern mantis-glyph-touched-neith edge	procedural_visual_spec_v1
WR02218	Aerdalenamarmireen2218	marrow crane	sanitized	chaotic	willow-stone county	predatory	song amplifier	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-marrow crane-sanitized-willow-stone county	procedural_visual_spec_v1
WR02219	Caelamarquartziel2219	quartz ram	gross	weird	last open gate	sacred-dangerous	healing symbiote	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-quartz ram-gross-last open gate	procedural_visual_spec_v1
WR02220	Ashagalenmaelorion2220	song beetle	resonant	unbrictionable	diamond breakland	gentle	gate sentinel	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-song beetle-resonant-diamond breakland	procedural_visual_spec_v1
WR02221	Brenaelnaradria2221	moth-deer	chaotic	elegant	black-heart ridge	watchful	warning species	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-moth-deer-chaotic-black-heart ridge	procedural_visual_spec_v1
WR02222	Brenaelorchardaria2222	root hound	weird	cello-woken	ash river	hazardous	river filter	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-root hound-weird-ash river	procedural_visual_spec_v1
WR02223	Brenbriniel2223	glass heron	unbrictionable	unibreccianated	morrow market	predatory	carrion recycler	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-glass heron-unbrictionable-morrow market	procedural_visual_spec_v1
WR02224	Aeranorcoriaiel2224	basalt hare	elegant	horrific	root vale	sacred-dangerous	glass cleaner	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-basalt hare-elegant-root vale	procedural_visual_spec_v1
WR02225	Ashajorabrookaen2225	orchard eel	cello-woken	diamond-scarred	ripper tunnel	gentle	pollinator	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-orchard eel-cello-woken-ripper tunnel	procedural_visual_spec_v1
WR02226	Aerfiramarrowiven2226	lantern fox	unibreccianated	verdant	cello field	watchful	root spreader	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-lantern fox-unibreccianated-cello field	procedural_visual_spec_v1
WR02227	Aerfirabellel2227	cinder elk	horrific	beautiful	blue-light road	hazardous	pack companion	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-cinder elk-horrific-blue-light road	procedural_visual_spec_v1
WR02228	Aeranorianbrinael2228	moss bear	diamond-scarred	glyph-touched	xeth glyph yard	predatory	memory mimic	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-moss bear-diamond-scarred-xeth glyph yard	procedural_visual_spec_v1
WR02229	Aerindraquartzel2229	willow crab	verdant	sanitized	stone fen	sacred-dangerous	weather listener	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-willow crab-verdant-stone fen	procedural_visual_spec_v1
WR02230	Aerdalenluthfendria2230	stonefin bird	beautiful	gross	pocket sanctuary	gentle	burrow architect	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-stonefin bird-beautiful-pocket sanctuary	procedural_visual_spec_v1
WR02231	Aerfiraevaraivyen2231	thorn whale	glyph-touched	resonant	glass orchard	watchful	soil restorer	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-thorn whale-glyph-touched-glass orchard	procedural_visual_spec_v1
WR02232	Ashajoracinderaen2232	ash otter	sanitized	chaotic	neith edge	hazardous	apex grazer	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-ash otter-sanitized-neith edge	procedural_visual_spec_v1
WR02233	Ashaavelashaen2233	ribbon serpent	gross	weird	willow-stone county	predatory	song amplifier	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-ribbon serpent-gross-willow-stone county	procedural_visual_spec_v1
WR02234	Aerindracinderen2234	mirror lynx	resonant	unbrictionable	last open gate	sacred-dangerous	healing symbiote	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-mirror lynx-resonant-last open gate	procedural_visual_spec_v1
WR02235	Aerdalencoriafeniel2235	fern mantis	chaotic	elegant	diamond breakland	gentle	gate sentinel	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-fern mantis-chaotic-diamond breakland	procedural_visual_spec_v1
WR02236	Ashajoraanordion2236	marrow crane	weird	cello-woken	black-heart ridge	watchful	warning species	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-marrow crane-weird-black-heart ridge	procedural_visual_spec_v1
WR02237	Brenhalordria2237	quartz ram	unbrictionable	unibreccianated	ash river	hazardous	river filter	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-quartz ram-unbrictionable-ash river	procedural_visual_spec_v1
WR02238	Aeranorianfeniel2238	song beetle	elegant	horrific	morrow market	predatory	carrion recycler	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-song beetle-elegant-morrow market	procedural_visual_spec_v1
WR02239	Ashaavelanorianelle2239	moth-deer	cello-woken	diamond-scarred	root vale	sacred-dangerous	glass cleaner	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-moth-deer-cello-woken-root vale	procedural_visual_spec_v1
