serial	creature_id	species_name	biome	scene_link_rule	status
MAP-CREATURE-4b31972692de	WR02373		morrow market	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-874510478623	WR02374		root vale	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-b4d1ad34eea5	WR02375		ripper tunnel	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-f7e6215918e3	WR02376		cello field	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-96605b28ddff	WR02377		blue-light road	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-6957b2ffc0fb	WR02378		xeth glyph yard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-0a810681cf31	WR02379		stone fen	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-ba954fc6b0ad	WR02380		pocket sanctuary	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-f7f05cac166a	WR02381		glass orchard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-6db1172de44a	WR02382		neith edge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-dd394cff3b7c	WR02383		willow-stone county	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-9b42e325f72f	WR02384		last open gate	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-6355967cc564	WR02385		diamond breakland	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-5cf0d3af984f	WR02386		black-heart ridge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-652d6972e358	WR02387		ash river	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-6e37e7099a4e	WR02388		morrow market	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-413f235af6db	WR02389		root vale	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-6ac1e5963842	WR02390		ripper tunnel	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-e8a99108c1a6	WR02391		cello field	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-aff9bcc8fbf7	WR02392		blue-light road	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-934928886ded	WR02393		xeth glyph yard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-fa0b623d6c0f	WR02394		stone fen	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-d9ead8fca962	WR02395		pocket sanctuary	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-8414647edc3b	WR02396		glass orchard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-10fd41fe130f	WR02397		neith edge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-b58d3017d36b	WR02398		willow-stone county	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-213605dff496	WR02399		last open gate	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-a7ab40566fcc	WR02400		diamond breakland	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-ddcca01e91fa	WR02401		black-heart ridge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-53a6642eb63d	WR02402		ash river	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-e48e69a65816	WR02403		morrow market	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-d9500660551d	WR02404		root vale	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-8a625100c482	WR02405		ripper tunnel	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-3e7e75baa9f7	WR02406		cello field	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-7d8748139d58	WR02407		blue-light road	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-fce6df6926d9	WR02408		xeth glyph yard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-4d7ad57f050c	WR02409		stone fen	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-c69c9509b105	WR02410		pocket sanctuary	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-94426b03cc1d	WR02411		glass orchard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-7eb5c3adf1b7	WR02412		neith edge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-9f69a336b83f	WR02413		willow-stone county	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-37b733a6d513	WR02414		last open gate	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-53e7b0e49c51	WR02415		diamond breakland	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-e97f93ee1d6c	WR02416		black-heart ridge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-b24c31ef2ef7	WR02417		ash river	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-2e5dbcac1230	WR02418		morrow market	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-cd481ae6cd29	WR02419		root vale	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-b8472ee82ac2	WR02420		ripper tunnel	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-02a836485b83	WR02421		cello field	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-017374503de4	WR02422		blue-light road	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-036bbb79c4a7	WR02423		xeth glyph yard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-e0ed1ec23a0f	WR02424		stone fen	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-8f2219de62d4	WR02425		pocket sanctuary	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-a14f3f537ff2	WR02426		glass orchard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-887158a1589c	WR02427		neith edge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-7089368268ba	WR02428		willow-stone county	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-35635cd9414c	WR02429		last open gate	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-4cb54c408759	WR02430		diamond breakland	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-37c767a649a4	WR02431		black-heart ridge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-745d1d7ef9f2	WR02432		ash river	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-bb23f033329e	WR02433		morrow market	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-f68ce17f56a9	WR02434		root vale	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-5aa82b8f475f	WR02435		ripper tunnel	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-82d593264081	WR02436		cello field	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-779407fbea26	WR02437		blue-light road	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-0e53da5f31fb	WR02438		xeth glyph yard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-194b62023f29	WR02439		stone fen	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-0a8ea1316e0e	WR02440		pocket sanctuary	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-84bf567b94d2	WR02441		glass orchard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-1b74ade378bd	WR02442		neith edge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-267883383e2a	WR02443		willow-stone county	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-37a6bfec0956	WR02444		last open gate	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-e4af6abf3a23	WR02445		diamond breakland	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-e5855f3f7784	WR02446		black-heart ridge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-04187bfa6f93	WR02447		ash river	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-ffb590470281	WR02448		morrow market	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-49f2d8325e6b	WR02449		root vale	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-d139e6504166	WR02450		ripper tunnel	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-7e0e1d66d94b	WR02451		cello field	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-023828e188e2	WR02452		blue-light road	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-5ca96f52c475	WR02453		xeth glyph yard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-3cc0ae487e88	WR02454		stone fen	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-7b73177d6b20	WR02455		pocket sanctuary	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-bb37652f7a09	WR02456		glass orchard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-69ee7b52d749	WR02457		neith edge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-36d69dd34e33	WR02458		willow-stone county	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-153d6d7d92db	WR02459		last open gate	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-d296e255c2f4	WR02460		diamond breakland	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-9fb631a823ab	WR02461		black-heart ridge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-5fcfb238692c	WR02462		ash river	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-496a780a12d7	WR02463		morrow market	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-837f5a0b7c13	WR02464		root vale	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-7230a4a2d28c	WR02465		ripper tunnel	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-f092aac89e38	WR02466		cello field	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-abe63430c6b2	WR02467		blue-light road	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-c4125d0ffd55	WR02468		xeth glyph yard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-221d9087badf	WR02469		stone fen	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-073dacedf4ad	WR02470		pocket sanctuary	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-f59df8100186	WR02471		glass orchard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-112dedfa84d4	WR02472		neith edge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-c940421f1c56	WR02473		willow-stone county	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-d8a02e6c661e	WR02474		last open gate	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-c31184708ecb	WR02475		diamond breakland	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-695ac0a301da	WR02476		black-heart ridge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-67c168a347af	WR02477		ash river	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-40f10882dfb5	WR02478		morrow market	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-0aacd5435fba	WR02479		root vale	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-e2aec6866e49	WR02480		ripper tunnel	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-a7f73ce0556a	WR02481		cello field	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-d0d614bf7835	WR02482		blue-light road	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-a53ec78a9eeb	WR02483		xeth glyph yard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-00cc16cd53c4	WR02484		stone fen	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-1661b67d38cd	WR02485		pocket sanctuary	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-1726f93dac8b	WR02486		glass orchard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-096b0e122d18	WR02487		neith edge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-863787c2b8aa	WR02488		willow-stone county	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-6df319f19876	WR02489		last open gate	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-ac963224e55b	WR02490		diamond breakland	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-5d3ee8dc44ff	WR02491		black-heart ridge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-0c169e5657dd	WR02492		ash river	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-a24478db72b0	WR02493		morrow market	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-09aca371887a	WR02494		root vale	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-9bd7abffaa58	WR02495		ripper tunnel	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-8aabc513437d	WR02496		cello field	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-06ae16487e35	WR02497		blue-light road	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-270c15f61d49	WR02498		xeth glyph yard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-60317928fba3	WR02499		stone fen	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-c15c6475dccb	WR02500		pocket sanctuary	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-929587292b17	WR02501		glass orchard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-09ccca78fb85	WR02502		neith edge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-e493c51343ce	WR02503		willow-stone county	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-59b7c8c96b8a	WR02504		last open gate	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-0d9f15e010a9	WR02505		diamond breakland	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-e986bc267740	WR02506		black-heart ridge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-2e1ae2666282	WR02507		ash river	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-dd83552c58c9	WR02508		morrow market	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-4ab130df34df	WR02509		root vale	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-e4a94f162b82	WR02510		ripper tunnel	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-c499ce2c75fe	WR02511		cello field	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-8c31463716f6	WR02512		blue-light road	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-c3c9f090a9a9	WR02513		xeth glyph yard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-0aedcc8b7684	WR02514		stone fen	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-0639aa70b1dc	WR02515		pocket sanctuary	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-fa84ac005aa2	WR02516		glass orchard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-6ccbb05d3cf4	WR02517		neith edge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-a8affc89f78d	WR02518		willow-stone county	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-a319b7718680	WR02519		last open gate	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-60ae6045b44f	WR02520		diamond breakland	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-0a0a70ef9b7a	WR02521		black-heart ridge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-170fcb02ede6	WR02522		ash river	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-c268960fac7a	WR02523		morrow market	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-8d8c9b010fac	WR02524		root vale	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-2221a1450574	WR02525		ripper tunnel	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-f678dc05c9f9	WR02526		cello field	ecology_pressure_mode|creature_refs	available_for_scene_linkage
