schedule_serial	character_id	character_name	book_num	character_group_id	group_basis	timeline_phase	assigned_scene_id	event_beat_id	relationship_layer	capacity_mode	target_policy
CTS-929c2b468273	WC04475	Aermaelormireelle4475	B20	CG-9cc02963250d	book|tier|role|region	development	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-e2972e95af02	WC04475	Aermaelormireelle4475	B20	CG-9cc02963250d	book|tier|role|region	relationship_consequence	B20_OP0001	EB-OP-01966	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-6029fca2b926	WC04475	Aermaelormireelle4475	B20	CG-9cc02963250d	book|tier|role|region	return_or_resolution	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-0f0e7fd98a70	WC00152	Ashaavelion152	B20	CG-a77ebb9db3d0	book|tier|role|region	introduction	B20_OP0001	EB-OP-01966	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-2e9a5f061690	WC00152	Ashaavelion152	B20	CG-a77ebb9db3d0	book|tier|role|region	development	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-67f0175055a2	WC00152	Ashaavelion152	B20	CG-a77ebb9db3d0	book|tier|role|region	relationship_consequence	B20_OP0001	EB-OP-01966	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-561c623d48f1	WC00152	Ashaavelion152	B20	CG-a77ebb9db3d0	book|tier|role|region	return_or_resolution	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-de4003a9423c	WC00812	Aerfiracoriaendaren812	B20	CG-a77ebb9db3d0	book|tier|role|region	introduction	B20_OP0001	EB-OP-01966	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-87d13282c117	WC00812	Aerfiracoriaendaren812	B20	CG-a77ebb9db3d0	book|tier|role|region	development	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-6448a4e47e9e	WC00812	Aerfiracoriaendaren812	B20	CG-a77ebb9db3d0	book|tier|role|region	relationship_consequence	B20_OP0001	EB-OP-01966	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-dcee89147d23	WC00812	Aerfiracoriaendaren812	B20	CG-a77ebb9db3d0	book|tier|role|region	return_or_resolution	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-02458be4ec0f	WC01472	Aeranorevaraasharel1472	B20	CG-a77ebb9db3d0	book|tier|role|region	introduction	B20_OP0001	EB-OP-01966	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-ba28d488ae4f	WC01472	Aeranorevaraasharel1472	B20	CG-a77ebb9db3d0	book|tier|role|region	development	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-adb8efb11618	WC01472	Aeranorevaraasharel1472	B20	CG-a77ebb9db3d0	book|tier|role|region	relationship_consequence	B20_OP0001	EB-OP-01966	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-c2210e99e05f	WC01472	Aeranorevaraasharel1472	B20	CG-a77ebb9db3d0	book|tier|role|region	return_or_resolution	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-11f5f44697db	WC02132	Aeranorriverdion2132	B20	CG-a77ebb9db3d0	book|tier|role|region	introduction	B20_OP0001	EB-OP-01966	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-88fd45dbb43d	WC02132	Aeranorriverdion2132	B20	CG-a77ebb9db3d0	book|tier|role|region	development	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-1a6625c098c3	WC02132	Aeranorriverdion2132	B20	CG-a77ebb9db3d0	book|tier|role|region	relationship_consequence	B20_OP0001	EB-OP-01966	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-28a6e33efcd8	WC02132	Aeranorriverdion2132	B20	CG-a77ebb9db3d0	book|tier|role|region	return_or_resolution	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-75d1a62ae635	WC02792	Aerdalenriverelle2792	B20	CG-a77ebb9db3d0	book|tier|role|region	introduction	B20_OP0001	EB-OP-01966	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-036476f9fadf	WC02792	Aerdalenriverelle2792	B20	CG-a77ebb9db3d0	book|tier|role|region	development	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-d2f8a235ee39	WC02792	Aerdalenriverelle2792	B20	CG-a77ebb9db3d0	book|tier|role|region	relationship_consequence	B20_OP0001	EB-OP-01966	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-4556ee1ed9a1	WC02792	Aerdalenriverelle2792	B20	CG-a77ebb9db3d0	book|tier|role|region	return_or_resolution	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-dd4f7339be3d	WC03452	Aeranorevaraashen3452	B20	CG-a77ebb9db3d0	book|tier|role|region	introduction	B20_OP0001	EB-OP-01966	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-5e7dc5738bbb	WC03452	Aeranorevaraashen3452	B20	CG-a77ebb9db3d0	book|tier|role|region	development	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-fe1d39e5bb67	WC03452	Aeranorevaraashen3452	B20	CG-a77ebb9db3d0	book|tier|role|region	relationship_consequence	B20_OP0001	EB-OP-01966	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-f25a6b425486	WC03452	Aeranorevaraashen3452	B20	CG-a77ebb9db3d0	book|tier|role|region	return_or_resolution	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-4397871b0b2b	WC04112	Aeranoramarmossarel4112	B20	CG-a77ebb9db3d0	book|tier|role|region	introduction	B20_OP0001	EB-OP-01966	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-148f4acb6a84	WC04112	Aeranoramarmossarel4112	B20	CG-a77ebb9db3d0	book|tier|role|region	development	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-b7f521f9c4c4	WC04112	Aeranoramarmossarel4112	B20	CG-a77ebb9db3d0	book|tier|role|region	relationship_consequence	B20_OP0001	EB-OP-01966	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-27f1b856a1f0	WC04112	Aeranoramarmossarel4112	B20	CG-a77ebb9db3d0	book|tier|role|region	return_or_resolution	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-29481ac02e39	WC04772	Aeranoramarbrindria4772	B20	CG-a77ebb9db3d0	book|tier|role|region	introduction	B20_OP0001	EB-OP-01966	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-af609da16f85	WC04772	Aeranoramarbrindria4772	B20	CG-a77ebb9db3d0	book|tier|role|region	development	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-e8c7231ebe13	WC04772	Aeranoramarbrindria4772	B20	CG-a77ebb9db3d0	book|tier|role|region	relationship_consequence	B20_OP0001	EB-OP-01966	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-177da2d4e759	WC04772	Aeranoramarbrindria4772	B20	CG-a77ebb9db3d0	book|tier|role|region	return_or_resolution	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-75f3fcf3dfec	WC00119	Ashanaraanordria119	B20	CG-a8ad8338c6bd	book|tier|role|region	introduction	B20_OP0001	EB-OP-01966	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-39744e894575	WC00119	Ashanaraanordria119	B20	CG-a8ad8338c6bd	book|tier|role|region	development	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-dbeb3359f6c2	WC00119	Ashanaraanordria119	B20	CG-a8ad8338c6bd	book|tier|role|region	relationship_consequence	B20_OP0001	EB-OP-01966	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-e074798dfa6e	WC00119	Ashanaraanordria119	B20	CG-a8ad8338c6bd	book|tier|role|region	return_or_resolution	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-e9813c97ad3d	WC00779	Aerdalenmireion779	B20	CG-a8ad8338c6bd	book|tier|role|region	introduction	B20_OP0001	EB-OP-01966	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-e3efa47e9ed7	WC00779	Aerdalenmireion779	B20	CG-a8ad8338c6bd	book|tier|role|region	development	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-31b2a6026777	WC00779	Aerdalenmireion779	B20	CG-a8ad8338c6bd	book|tier|role|region	relationship_consequence	B20_OP0001	EB-OP-01966	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-4f771d4e4599	WC00779	Aerdalenmireion779	B20	CG-a8ad8338c6bd	book|tier|role|region	return_or_resolution	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-a60fef679c80	WC01439	Aermaeloramarael1439	B20	CG-a8ad8338c6bd	book|tier|role|region	introduction	B20_OP0001	EB-OP-01966	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-6b4e758f7a79	WC01439	Aermaeloramarael1439	B20	CG-a8ad8338c6bd	book|tier|role|region	development	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-413249e0611d	WC01439	Aermaeloramarael1439	B20	CG-a8ad8338c6bd	book|tier|role|region	relationship_consequence	B20_OP0001	EB-OP-01966	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-2e0cf20c9055	WC01439	Aermaeloramarael1439	B20	CG-a8ad8338c6bd	book|tier|role|region	return_or_resolution	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-d1d70bd4b704	WC02099	Aeranormireael2099	B20	CG-a8ad8338c6bd	book|tier|role|region	introduction	B20_OP0001	EB-OP-01966	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-53a5e00c7e25	WC02099	Aeranormireael2099	B20	CG-a8ad8338c6bd	book|tier|role|region	development	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-0d65271b9b00	WC02099	Aeranormireael2099	B20	CG-a8ad8338c6bd	book|tier|role|region	relationship_consequence	B20_OP0001	EB-OP-01966	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-a3a0f9fe30a9	WC02099	Aeranormireael2099	B20	CG-a8ad8338c6bd	book|tier|role|region	return_or_resolution	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-9644c0cd328b	WC02759	Aeranorevarabrinaen2759	B20	CG-a8ad8338c6bd	book|tier|role|region	introduction	B20_OP0001	EB-OP-01966	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-1574d79efb74	WC02759	Aeranorevarabrinaen2759	B20	CG-a8ad8338c6bd	book|tier|role|region	development	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-b3ba5012f0f2	WC02759	Aeranorevarabrinaen2759	B20	CG-a8ad8338c6bd	book|tier|role|region	relationship_consequence	B20_OP0001	EB-OP-01966	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-92319077b348	WC02759	Aeranorevarabrinaen2759	B20	CG-a8ad8338c6bd	book|tier|role|region	return_or_resolution	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-48b2b4946137	WC03419	Aerindrafenaria3419	B20	CG-a8ad8338c6bd	book|tier|role|region	introduction	B20_OP0001	EB-OP-01966	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-8bc2f1beb5e3	WC03419	Aerindrafenaria3419	B20	CG-a8ad8338c6bd	book|tier|role|region	development	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-53ad9ada6ab4	WC03419	Aerindrafenaria3419	B20	CG-a8ad8338c6bd	book|tier|role|region	relationship_consequence	B20_OP0001	EB-OP-01966	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-c321d5a73929	WC03419	Aerindrafenaria3419	B20	CG-a8ad8338c6bd	book|tier|role|region	return_or_resolution	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-726c03a55f4d	WC04079	Ashagalenindradria4079	B20	CG-a8ad8338c6bd	book|tier|role|region	introduction	B20_OP0001	EB-OP-01966	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-cf63094e11b4	WC04079	Ashagalenindradria4079	B20	CG-a8ad8338c6bd	book|tier|role|region	development	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-0434026b17b4	WC04079	Ashagalenindradria4079	B20	CG-a8ad8338c6bd	book|tier|role|region	relationship_consequence	B20_OP0001	EB-OP-01966	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-03554bef0908	WC04079	Ashagalenindradria4079	B20	CG-a8ad8338c6bd	book|tier|role|region	return_or_resolution	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-8a87213d5c10	WC04739	Ashaaveliel4739	B20	CG-a8ad8338c6bd	book|tier|role|region	introduction	B20_OP0001	EB-OP-01966	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-fd242594c383	WC04739	Ashaaveliel4739	B20	CG-a8ad8338c6bd	book|tier|role|region	development	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-0d87a1482c7c	WC04739	Ashaaveliel4739	B20	CG-a8ad8338c6bd	book|tier|role|region	relationship_consequence	B20_OP0001	EB-OP-01966	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-da8cdabd16d2	WC04739	Ashaaveliel4739	B20	CG-a8ad8338c6bd	book|tier|role|region	return_or_resolution	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-0964cd0a1253	WC00383	Aeranorcoriakelanel383	B20	CG-b09e16119142	book|tier|role|region	introduction	B20_OP0001	EB-OP-01966	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-fb095f549136	WC00383	Aeranorcoriakelanel383	B20	CG-b09e16119142	book|tier|role|region	development	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-3e488f0a3752	WC00383	Aeranorcoriakelanel383	B20	CG-b09e16119142	book|tier|role|region	relationship_consequence	B20_OP0001	EB-OP-01966	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-4c727c07ec66	WC00383	Aeranorcoriakelanel383	B20	CG-b09e16119142	book|tier|role|region	return_or_resolution	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-f8168bda83f9	WC01043	Aeranorevaraivyaria1043	B20	CG-b09e16119142	book|tier|role|region	introduction	B20_OP0001	EB-OP-01966	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-cdcaf6a4e630	WC01043	Aeranorevaraivyaria1043	B20	CG-b09e16119142	book|tier|role|region	development	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-256760abbcf4	WC01043	Aeranorevaraivyaria1043	B20	CG-b09e16119142	book|tier|role|region	relationship_consequence	B20_OP0001	EB-OP-01966	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-84a986f4c02e	WC01043	Aeranorevaraivyaria1043	B20	CG-b09e16119142	book|tier|role|region	return_or_resolution	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-7971f5229cd7	WC01703	Aerdalenianbrinel1703	B20	CG-b09e16119142	book|tier|role|region	introduction	B20_OP0001	EB-OP-01966	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-9e57ca556ba6	WC01703	Aerdalenianbrinel1703	B20	CG-b09e16119142	book|tier|role|region	development	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-b5707f7fdd2e	WC01703	Aerdalenianbrinel1703	B20	CG-b09e16119142	book|tier|role|region	relationship_consequence	B20_OP0001	EB-OP-01966	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-2f8f778256c3	WC01703	Aerdalenianbrinel1703	B20	CG-b09e16119142	book|tier|role|region	return_or_resolution	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-dfaf7acadbdd	WC02363	Aerdalenriveraen2363	B20	CG-b09e16119142	book|tier|role|region	introduction	B20_OP0001	EB-OP-01966	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-0258ed269198	WC02363	Aerdalenriveraen2363	B20	CG-b09e16119142	book|tier|role|region	development	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-d771a9711211	WC02363	Aerdalenriveraen2363	B20	CG-b09e16119142	book|tier|role|region	relationship_consequence	B20_OP0001	EB-OP-01966	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-69353635a62b	WC02363	Aerdalenriveraen2363	B20	CG-b09e16119142	book|tier|role|region	return_or_resolution	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-a0579276c547	WC03023	Ashaavelquartzelle3023	B20	CG-b09e16119142	book|tier|role|region	introduction	B20_OP0001	EB-OP-01966	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-e3cdb3ae265f	WC03023	Ashaavelquartzelle3023	B20	CG-b09e16119142	book|tier|role|region	development	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-6966f9c4019e	WC03023	Ashaavelquartzelle3023	B20	CG-b09e16119142	book|tier|role|region	relationship_consequence	B20_OP0001	EB-OP-01966	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-c1d010e9ac3a	WC03023	Ashaavelquartzelle3023	B20	CG-b09e16119142	book|tier|role|region	return_or_resolution	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-956a7231cf36	WC03683	Aerdaleniel3683	B20	CG-b09e16119142	book|tier|role|region	introduction	B20_OP0001	EB-OP-01966	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-285ae2c9ac37	WC03683	Aerdaleniel3683	B20	CG-b09e16119142	book|tier|role|region	development	B20_OP0002	EB-OP-01999	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-76972a90382d	WC03683	Aerdaleniel3683	B20	CG-b09e16119142	book|tier|role|region	relationship_consequence	B20_OP0001	EB-OP-01966	relationship_obligation	shared_existing_scene	no_new_scene_created
