merge_serial	book_num	dropped_scene_id	event_beat_id	beat_kind	character_links	relationship_links	anchor_scene_id	merge_reason	source_trace
CMP-BEAT-58f80fe044ad	12	B12_R0195	EB-05156	certainty_trade		0	B12_M030	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05156
CMP-BEAT-2cda090e489c	12	B12_R0196	EB-05157	creature_signal		0	B12_M038	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05157
CMP-BEAT-3cf59864856b	12	B12_R0197	EB-05158	consequence_record		0	B12_M039	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05158
CMP-BEAT-929f173f14b5	12	B12_R0198	EB-05159	choice_pressure		0	B12_M040	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05159
CMP-BEAT-6b5507aa79ee	12	B12_R0199	EB-05160	relationship_obligation		0	B12_M041	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05160
CMP-BEAT-411d65c16f0e	12	B12_R0200	EB-05161	ecology_response		0	B12_M042	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05161
CMP-BEAT-aa0b77b0267c	12	B12_R0201	EB-05162	world_cost		0	B12_M043	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05162
CMP-BEAT-b79d9e55ae80	12	B12_R0202	EB-05163	quest_revision		0	B12_M044	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05163
CMP-BEAT-67af31ad3687	12	B12_R0203	EB-05164	certainty_trade		0	B12_M045	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05164
CMP-BEAT-e0673ce87b26	12	B12_R0204	EB-05165	creature_signal		0	B12_M046	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05165
CMP-BEAT-70df384b44ce	12	B12_R0205	EB-05166	consequence_record		0	B12_M047	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05166
CMP-BEAT-a309dc5e18fa	12	B12_R0206	EB-05167	choice_pressure		0	B12_M048	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05167
CMP-BEAT-0cb11c8225c9	12	B12_R0207	EB-05168	relationship_obligation		0	B12_M049	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05168
CMP-BEAT-cc55e8a61c93	12	B12_R0208	EB-05169	ecology_response		0	B12_M050	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05169
CMP-BEAT-76fba5c26def	12	B12_R0209	EB-05170	world_cost		0	B12_M051	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05170
CMP-BEAT-496b64ea63cb	12	B12_R0210	EB-05171	quest_revision		0	B12_M052	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05171
CMP-BEAT-2b692d39a335	12	B12_R0211	EB-05172	certainty_trade		0	B12_M053	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05172
CMP-BEAT-798d951b423a	12	B12_R0212	EB-05173	creature_signal		0	B12_M054	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05173
CMP-BEAT-f5d826e0fa03	12	B12_R0213	EB-05174	consequence_record		0	B12_M055	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05174
CMP-BEAT-e60165d652d9	12	B12_R0214	EB-05175	choice_pressure		0	B12_M056	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05175
CMP-BEAT-991ecb62e5e4	12	B12_R0215	EB-05176	relationship_obligation		0	B12_M057	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05176
CMP-BEAT-69c110f698e4	12	B12_R0216	EB-05177	ecology_response		0	B12_M058	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05177
CMP-BEAT-3bb32d8fc6a9	12	B12_R0217	EB-05178	world_cost		0	B12_M059	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05178
CMP-BEAT-ab9ba0f6cd58	12	B12_R0218	EB-05179	quest_revision		0	B12_M060	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05179
CMP-BEAT-120d2362179b	12	B12_R0219	EB-05180	certainty_trade		0	B12_R0001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05180
CMP-BEAT-c9eb004d169c	12	B12_R0220	EB-05181	creature_signal		0	B12_001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05181
CMP-BEAT-16e2defc51b6	12	B12_R0221	EB-05182	consequence_record		0	B12_002	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05182
CMP-BEAT-321333a40441	12	B12_R0222	EB-05183	choice_pressure		0	B12_003	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05183
CMP-BEAT-b96fd38b3653	12	B12_R0223	EB-05184	relationship_obligation		0	B12_S001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05184
CMP-BEAT-f297120e85c5	12	B12_R0224	EB-05185	ecology_response		0	B12_S012	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05185
CMP-BEAT-1ff3b5c46e23	12	B12_R0225	EB-05186	world_cost		0	B12_S024	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05186
CMP-BEAT-a1461a1e7513	12	B12_R0226	EB-05187	quest_revision		0	B12_S048	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05187
CMP-BEAT-c6d78ea5023a	12	B12_R0227	EB-05188	certainty_trade		0	B12_S060	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05188
CMP-BEAT-9c659549beb4	12	B12_R0228	EB-05189	creature_signal		0	B12_S072	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05189
CMP-BEAT-5a5b510f9727	12	B12_R0229	EB-05190	consequence_record		0	B12_S084	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05190
CMP-BEAT-0ea15211e392	12	B12_R0230	EB-05191	choice_pressure		0	B12_S096	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05191
CMP-BEAT-bfe2c68c4c79	12	B12_R0231	EB-05192	relationship_obligation		0	B12_S108	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05192
CMP-BEAT-04a789de92cb	12	B12_R0232	EB-05193	ecology_response		0	B12_S119	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05193
CMP-BEAT-287cea8d74d6	12	B12_R0233	EB-05194	world_cost		0	B12_S120	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05194
CMP-BEAT-bfdc1914077f	12	B12_R0234	EB-05195	quest_revision		0	B12_004	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05195
CMP-BEAT-46d2524dbd63	12	B12_R0235	EB-05196	certainty_trade		0	B12_005	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05196
CMP-BEAT-4a6236edb4a5	12	B12_R0236	EB-05197	creature_signal		0	B12_006	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05197
CMP-BEAT-57b472f97a74	12	B12_R0237	EB-05198	consequence_record		0	B12_007	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05198
CMP-BEAT-58bfb364f11f	12	B12_R0238	EB-05199	choice_pressure		0	B12_M001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05199
CMP-BEAT-a1cda1f8289e	12	B12_R0239	EB-05200	relationship_obligation		0	B12_M002	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05200
CMP-BEAT-ba7539e3fa76	12	B12_R0240	EB-05201	ecology_response		0	B12_M003	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05201
CMP-BEAT-5c038272b6c8	12	B12_R0241	EB-05202	world_cost		0	B12_M004	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05202
CMP-BEAT-763a5d0a14b4	12	B12_R0242	EB-05203	quest_revision		0	B12_M005	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05203
CMP-BEAT-64a253466e34	12	B12_R0243	EB-05204	certainty_trade		0	B12_M006	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05204
CMP-BEAT-eeb38a480750	12	B12_R0244	EB-05205	creature_signal		0	B12_M007	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05205
CMP-BEAT-c51a4034fef2	12	B12_R0245	EB-05206	consequence_record		0	B12_M008	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05206
CMP-BEAT-0fdab0b0cca1	12	B12_R0246	EB-05207	choice_pressure		0	B12_M009	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05207
CMP-BEAT-804e522c5469	12	B12_R0247	EB-05208	relationship_obligation		0	B12_M010	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05208
CMP-BEAT-6368feba955a	12	B12_R0248	EB-05209	ecology_response		0	B12_M011	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05209
CMP-BEAT-5bdd5b0c6959	12	B12_R0249	EB-05210	world_cost		0	B12_M012	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05210
CMP-BEAT-8ec98b2b6e5b	12	B12_R0250	EB-05211	quest_revision		0	B12_M013	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05211
CMP-BEAT-7b18a5144824	12	B12_R0251	EB-05212	certainty_trade		0	B12_M014	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05212
CMP-BEAT-9d7c7ac6ba51	12	B12_R0252	EB-05213	creature_signal		0	B12_M015	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05213
CMP-BEAT-2824c241300b	12	B12_R0253	EB-05214	consequence_record		0	B12_M016	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05214
CMP-BEAT-e009fbf7c0b9	12	B12_R0254	EB-05215	choice_pressure		0	B12_M017	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05215
CMP-BEAT-13fe7a81e3c8	12	B12_R0255	EB-05216	relationship_obligation		0	B12_M018	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05216
CMP-BEAT-a036f09e2866	12	B12_R0256	EB-05217	ecology_response		0	B12_M019	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05217
CMP-BEAT-398293947eea	12	B12_R0257	EB-05218	world_cost		0	B12_M020	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05218
CMP-BEAT-eb110ffd1533	12	B12_R0258	EB-05219	quest_revision		0	B12_M021	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05219
CMP-BEAT-365c6fb0bf85	12	B12_R0259	EB-05220	certainty_trade		0	B12_M022	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05220
CMP-BEAT-8e877f74eace	12	B12_R0260	EB-05221	creature_signal		0	B12_M023	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05221
CMP-BEAT-1b7ffe1eeaf7	12	B12_R0261	EB-05222	consequence_record		0	B12_M024	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05222
CMP-BEAT-630fbe271294	12	B12_R0262	EB-05223	choice_pressure		0	B12_M025	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05223
CMP-BEAT-c1792e367282	12	B12_R0263	EB-05224	relationship_obligation		0	B12_M026	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05224
CMP-BEAT-70ec3c9942a1	12	B12_R0264	EB-05225	ecology_response		0	B12_M027	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05225
CMP-BEAT-b73210e76e1d	12	B12_R0265	EB-05226	world_cost		0	B12_M028	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05226
CMP-BEAT-dcb3e982d2d2	12	B12_R0266	EB-05227	quest_revision		0	B12_M029	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05227
CMP-BEAT-bb829ff704e5	12	B12_R0267	EB-05228	certainty_trade		0	B12_M030	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05228
CMP-BEAT-459f36f3432a	12	B12_R0268	EB-05229	creature_signal		0	B12_M038	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05229
CMP-BEAT-e6df41e1305e	12	B12_R0269	EB-05230	consequence_record		0	B12_M039	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05230
CMP-BEAT-f01257b4c727	12	B12_R0270	EB-05231	choice_pressure		0	B12_M040	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05231
CMP-BEAT-902837170b9b	12	B12_R0271	EB-05232	relationship_obligation		0	B12_M041	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05232
CMP-BEAT-39078aee4224	12	B12_R0272	EB-05233	ecology_response		0	B12_M042	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05233
CMP-BEAT-440c8e60619c	12	B12_R0273	EB-05234	world_cost		0	B12_M043	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05234
CMP-BEAT-d642c9124c46	12	B12_R0274	EB-05235	quest_revision		0	B12_M044	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05235
CMP-BEAT-5eff8137edce	12	B12_R0275	EB-05236	certainty_trade		0	B12_M045	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05236
CMP-BEAT-074543c72c60	12	B12_R0276	EB-05237	creature_signal		0	B12_M046	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05237
CMP-BEAT-c7a521bc81e6	12	B12_R0277	EB-05238	consequence_record		0	B12_M047	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05238
CMP-BEAT-5169061c2cea	12	B12_R0278	EB-05239	choice_pressure		0	B12_M048	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05239
CMP-BEAT-b429a8f7758b	12	B12_R0279	EB-05240	relationship_obligation		0	B12_M049	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05240
CMP-BEAT-df7cbba62bd9	12	B12_R0280	EB-05241	ecology_response		0	B12_M050	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05241
CMP-BEAT-c204c169cc02	12	B12_R0281	EB-05242	world_cost		0	B12_M051	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05242
CMP-BEAT-84272fefc6bf	12	B12_R0282	EB-05243	quest_revision		0	B12_M052	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05243
CMP-BEAT-c593e4dbefad	12	B12_R0283	EB-05244	certainty_trade		0	B12_M053	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05244
CMP-BEAT-a22f984ba2d9	12	B12_R0284	EB-05245	creature_signal		0	B12_M054	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05245
CMP-BEAT-d181be2fb5e4	12	B12_R0285	EB-05246	consequence_record		0	B12_M055	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05246
CMP-BEAT-acacbf260a87	12	B12_R0286	EB-05247	choice_pressure		0	B12_M056	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05247
CMP-BEAT-0eceb1db3935	12	B12_R0287	EB-05248	relationship_obligation		0	B12_M057	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-05248
CMP-BEAT-c5bb95db0cd7	12	B12_OP0001	EB-OP-14465	relationship_obligation	spine::characters	0	B12_M058	generated beat merged into existing scene anchor; no scene target inflation	book_spine_33.tsv
CMP-BEAT-47c86ec49b63	12	B12_OP0002	EB-OP-14498	ecology_response	spine::characters	0	B12_M059	generated beat merged into existing scene anchor; no scene target inflation	book_spine_33.tsv
CMP-BEAT-b5673e096c05	12	B12_OP0003	EB-OP-14531	world_cost	spine::characters	0	B12_M060	generated beat merged into existing scene anchor; no scene target inflation	book_spine_33.tsv
